method,scenario,seed,station_id,cdd_obs,cdd_pred,cdd_abs_error,mean_dry_obs,mean_dry_pred,mean_dry_abs_error,p95_dry_obs,p95_dry_pred,p95_dry_abs_error,n_dry_spells_obs,n_dry_spells_pred
SAITS,10pct,456,17750,48.0,45.0,3.0,5.582677165354331,5.690476190476191,0.10779902512186013,18.0,18.0,0.0,127,126
SAITS,20pct,456,17155,45.0,64.0,19.0,5.758064516129032,5.768,0.009935483870967765,18.0,18.799999999999997,0.7999999999999972,124,125
SAITS,20pct,456,17704,44.0,44.0,0.0,5.392307692307693,5.65625,0.2639423076923073,18.0,18.64999999999999,0.6499999999999915,130,128
SAITS,20pct,456,17748,44.0,45.0,1.0,5.906779661016949,5.948717948717949,0.04193828770099994,18.299999999999983,25.19999999999999,6.900000000000006,118,117
SAITS,20pct,456,17750,48.0,48.0,0.0,5.582677165354331,5.848,0.2653228346456693,18.0,24.599999999999994,6.599999999999994,127,125
SAITS,block7d,456,17155,45.0,45.0,0.0,5.758064516129032,5.958677685950414,0.20061316982138155,18.0,18.0,0.0,124,121
SAITS,block7d,456,17704,44.0,56.0,12.0,5.392307692307693,5.9421487603305785,0.5498410680228858,18.0,18.0,0.0,130,121
SAITS,block7d,456,17748,44.0,39.0,5.0,5.906779661016949,5.537190082644628,0.3695895783723211,18.299999999999983,16.0,2.299999999999983,118,121
SAITS,block7d,456,17750,48.0,68.0,20.0,5.582677165354331,6.5,0.9173228346456694,18.0,25.0,7.0,127,114
SAITS,block30d,456,17155,45.0,45.0,0.0,5.758064516129032,6.226086956521739,0.4680224403927067,18.0,21.299999999999997,3.299999999999997,124,115
SAITS,block30d,456,17704,44.0,44.0,0.0,5.392307692307693,6.715596330275229,1.3232886379675364,18.0,24.599999999999994,6.599999999999994,130,109
SAITS,block30d,456,17748,44.0,47.0,3.0,5.906779661016949,6.052631578947368,0.14585191793041918,18.299999999999983,18.69999999999999,0.4000000000000057,118,114
SAITS,block30d,456,17750,48.0,54.0,6.0,5.582677165354331,6.460869565217391,0.8781923998630603,18.0,26.599999999999994,8.599999999999994,127,115
SAITS,netblock30d,456,17155,45.0,50.0,5.0,5.758064516129032,7.111111111111111,1.3530465949820787,18.0,30.0,12.0,124,108
SAITS,netblock30d,456,17704,44.0,47.0,3.0,5.392307692307693,6.578947368421052,1.1866396761133595,18.0,32.44999999999996,14.44999999999996,130,114
SAITS,netblock30d,456,17748,44.0,55.0,11.0,5.906779661016949,7.114285714285714,1.207506053268765,18.299999999999983,36.39999999999998,18.099999999999994,118,105
SAITS,netblock30d,456,17750,48.0,94.0,46.0,5.582677165354331,6.547826086956522,0.9651489216021911,18.0,27.19999999999999,9.199999999999989,127,115
WGANGP_raw,10pct,42,17155,45.0,30.0,15.0,5.758064516129032,3.86144578313253,1.8966187329965019,18.0,9.0,9.0,124,166
WGANGP_raw,10pct,42,17704,44.0,31.0,13.0,5.392307692307693,4.006329113924051,1.385978578383642,18.0,12.0,6.0,130,158
WGANGP_raw,10pct,42,17748,44.0,31.0,13.0,5.906779661016949,4.084967320261438,1.8218123407555114,18.299999999999983,11.400000000000006,6.899999999999977,118,153
WGANGP_raw,10pct,42,17750,48.0,32.0,16.0,5.582677165354331,4.0186335403726705,1.56404362498166,18.0,13.0,5.0,127,161
WGANGP_raw,20pct,42,17155,45.0,26.0,19.0,5.758064516129032,3.2349726775956285,2.5230918385334036,18.0,8.0,10.0,124,183
WGANGP_raw,20pct,42,17704,44.0,15.0,29.0,5.392307692307693,3.0372340425531914,2.3550736497545013,18.0,7.650000000000006,10.349999999999994,130,188
WGANGP_raw,20pct,42,17748,44.0,17.0,27.0,5.906779661016949,3.064516129032258,2.842263531984691,18.299999999999983,7.75,10.549999999999983,118,186
WGANGP_raw,20pct,42,17750,48.0,18.0,30.0,5.582677165354331,2.876923076923077,2.7057540884312536,18.0,9.0,9.0,127,195
WGANGP_raw,block7d,42,17155,45.0,24.0,21.0,5.758064516129032,4.8474576271186445,0.9106068890103876,18.0,16.299999999999983,1.700000000000017,124,118
WGANGP_raw,block7d,42,17704,44.0,26.0,18.0,5.392307692307693,4.428571428571429,0.9637362637362639,18.0,14.0,4.0,130,126
WGANGP_raw,block7d,42,17748,44.0,35.0,9.0,5.906779661016949,4.807017543859649,1.0997621171573,18.299999999999983,15.349999999999994,2.9499999999999886,118,114
WGANGP_raw,block7d,42,17750,48.0,38.0,10.0,5.582677165354331,4.848739495798319,0.7339376695560116,18.0,15.199999999999989,2.8000000000000114,127,119
WGANGP_raw,block30d,42,17155,45.0,45.0,0.0,5.758064516129032,5.68,0.07806451612903231,18.0,18.099999999999994,0.09999999999999432,124,100
WGANGP_raw,block30d,42,17704,44.0,44.0,0.0,5.392307692307693,5.887755102040816,0.4954474097331234,18.0,18.749999999999957,0.7499999999999574,130,98
WGANGP_raw,block30d,42,17748,44.0,40.0,4.0,5.906779661016949,5.46078431372549,0.4459953472914586,18.299999999999983,19.899999999999977,1.5999999999999943,118,102
WGANGP_raw,block30d,42,17750,48.0,48.0,0.0,5.582677165354331,5.027272727272727,0.5554044380816032,18.0,18.0,0.0,127,110
WGANGP_raw,10pct,123,17155,45.0,30.0,15.0,5.758064516129032,3.86144578313253,1.8966187329965019,18.0,9.0,9.0,124,166
WGANGP_raw,10pct,123,17704,44.0,31.0,13.0,5.392307692307693,4.006329113924051,1.385978578383642,18.0,12.0,6.0,130,158
WGANGP_raw,10pct,123,17748,44.0,31.0,13.0,5.906779661016949,4.084967320261438,1.8218123407555114,18.299999999999983,11.400000000000006,6.899999999999977,118,153
WGANGP_raw,10pct,123,17750,48.0,32.0,16.0,5.582677165354331,4.05,1.5326771653543307,18.0,13.0,5.0,127,160
WGANGP_raw,20pct,123,17155,45.0,26.0,19.0,5.758064516129032,3.2349726775956285,2.5230918385334036,18.0,8.0,10.0,124,183
WGANGP_raw,20pct,123,17704,44.0,15.0,29.0,5.392307692307693,3.0425531914893615,2.349754500818331,18.0,7.650000000000006,10.349999999999994,130,188
WGANGP_raw,20pct,123,17748,44.0,17.0,27.0,5.906779661016949,3.0864864864864865,2.8202931745304625,18.299999999999983,7.799999999999983,10.5,118,185
WGANGP_raw,20pct,123,17750,48.0,18.0,30.0,5.582677165354331,2.9479166666666665,2.634760498687664,18.0,9.0,9.0,127,192
WGANGP_raw,block7d,123,17155,45.0,24.0,21.0,5.758064516129032,4.8474576271186445,0.9106068890103876,18.0,16.299999999999983,1.700000000000017,124,118
WGANGP_raw,block7d,123,17704,44.0,26.0,18.0,5.392307692307693,4.436507936507937,0.955799755799756,18.0,14.0,4.0,130,126
WGANGP_raw,block7d,123,17748,44.0,35.0,9.0,5.906779661016949,4.758620689655173,1.1481589713617764,18.299999999999983,15.25,3.049999999999983,118,116
WGANGP_raw,block7d,123,17750,48.0,38.0,10.0,5.582677165354331,4.8655462184873945,0.717130946866936,18.0,15.199999999999989,2.8000000000000114,127,119
WGANGP_raw,block30d,123,17155,45.0,45.0,0.0,5.758064516129032,5.633663366336633,0.12440114979239869,18.0,18.0,0.0,124,101
WGANGP_raw,block30d,123,17704,44.0,44.0,0.0,5.392307692307693,5.887755102040816,0.4954474097331234,18.0,18.749999999999957,0.7499999999999574,130,98
WGANGP_raw,block30d,123,17748,44.0,40.0,4.0,5.906779661016949,5.615384615384615,0.291395045632334,18.299999999999983,19.69999999999999,1.4000000000000057,118,104
WGANGP_raw,block30d,123,17750,48.0,48.0,0.0,5.582677165354331,4.948275862068965,0.6344013032853653,18.0,18.0,0.0,127,116
WGANGP_raw,10pct,456,17155,45.0,30.0,15.0,5.758064516129032,3.86144578313253,1.8966187329965019,18.0,9.0,9.0,124,166
WGANGP_raw,10pct,456,17704,44.0,31.0,13.0,5.392307692307693,4.006329113924051,1.385978578383642,18.0,12.0,6.0,130,158
WGANGP_raw,10pct,456,17748,44.0,31.0,13.0,5.906779661016949,4.084967320261438,1.8218123407555114,18.299999999999983,11.400000000000006,6.899999999999977,118,153
WGANGP_raw,10pct,456,17750,48.0,32.0,16.0,5.582677165354331,4.0186335403726705,1.56404362498166,18.0,13.0,5.0,127,161
WGANGP_raw,20pct,456,17155,45.0,26.0,19.0,5.758064516129032,3.2349726775956285,2.5230918385334036,18.0,8.0,10.0,124,183
WGANGP_raw,20pct,456,17704,44.0,15.0,29.0,5.392307692307693,3.0372340425531914,2.3550736497545013,18.0,7.650000000000006,10.349999999999994,130,188
WGANGP_raw,20pct,456,17748,44.0,17.0,27.0,5.906779661016949,3.064516129032258,2.842263531984691,18.299999999999983,7.75,10.549999999999983,118,186
WGANGP_raw,20pct,456,17750,48.0,18.0,30.0,5.582677165354331,2.876923076923077,2.7057540884312536,18.0,9.0,9.0,127,195
WGANGP_raw,block7d,456,17155,45.0,24.0,21.0,5.758064516129032,4.8474576271186445,0.9106068890103876,18.0,16.299999999999983,1.700000000000017,124,118
WGANGP_raw,block7d,456,17704,44.0,26.0,18.0,5.392307692307693,4.428571428571429,0.9637362637362639,18.0,14.0,4.0,130,126
WGANGP_raw,block7d,456,17748,44.0,35.0,9.0,5.906779661016949,4.807017543859649,1.0997621171573,18.299999999999983,15.349999999999994,2.9499999999999886,118,114
WGANGP_raw,block7d,456,17750,48.0,38.0,10.0,5.582677165354331,4.848739495798319,0.7339376695560116,18.0,15.199999999999989,2.8000000000000114,127,119
WGANGP_raw,block30d,456,17155,45.0,45.0,0.0,5.758064516129032,5.68,0.07806451612903231,18.0,18.099999999999994,0.09999999999999432,124,100
WGANGP_raw,block30d,456,17704,44.0,44.0,0.0,5.392307692307693,5.887755102040816,0.4954474097331234,18.0,18.749999999999957,0.7499999999999574,130,98
WGANGP_raw,block30d,456,17748,44.0,40.0,4.0,5.906779661016949,5.46078431372549,0.4459953472914586,18.299999999999983,19.899999999999977,1.5999999999999943,118,102
WGANGP_raw,block30d,456,17750,48.0,48.0,0.0,5.582677165354331,5.027272727272727,0.5554044380816032,18.0,18.0,0.0,127,110
WGANGP_PrecipFix,10pct,42,17155,45.0,45.0,0.0,5.758064516129032,5.173913043478261,0.5841514726507713,18.0,18.0,0.0,124,138
WGANGP_PrecipFix,10pct,42,17704,44.0,44.0,0.0,5.392307692307693,4.923076923076923,0.46923076923076934,18.0,17.80000000000001,0.19999999999998863,130,143
WGANGP_PrecipFix,10pct,42,17748,44.0,45.0,1.0,5.906779661016949,5.313432835820896,0.5933468251960532,18.299999999999983,18.69999999999999,0.4000000000000057,118,134
WGANGP_PrecipFix,10pct,42,17750,48.0,48.0,0.0,5.582677165354331,5.296296296296297,0.28638086905803384,18.0,17.0,1.0,127,135
WGANGP_PrecipFix,20pct,42,17155,45.0,44.0,1.0,5.758064516129032,4.852348993288591,0.905715522840441,18.0,17.19999999999999,0.8000000000000114,124,149
WGANGP_PrecipFix,20pct,42,17704,44.0,44.0,0.0,5.392307692307693,4.993150684931507,0.39915700737618565,18.0,16.75,1.25,130,146
WGANGP_PrecipFix,20pct,42,17748,44.0,45.0,1.0,5.906779661016949,5.446969696969697,0.4598099640472517,18.299999999999983,17.44999999999999,0.8499999999999943,118,132
WGANGP_PrecipFix,20pct,42,17750,48.0,46.0,2.0,5.582677165354331,4.824324324324325,0.758352841030006,18.0,18.650000000000006,0.6500000000000057,127,148
WGANGP_PrecipFix,block7d,42,17155,45.0,45.0,0.0,5.758064516129032,6.188034188034188,0.4299696719051562,18.0,21.59999999999991,3.599999999999909,124,117
WGANGP_PrecipFix,block7d,42,17704,44.0,56.0,12.0,5.392307692307693,6.0,0.6076923076923073,18.0,18.0,0.0,130,121
WGANGP_PrecipFix,block7d,42,17748,44.0,56.0,12.0,5.906779661016949,6.189655172413793,0.28287551139684375,18.299999999999983,17.75,0.549999999999983,118,116
WGANGP_PrecipFix,block7d,42,17750,48.0,49.0,1.0,5.582677165354331,6.172413793103448,0.5897366277491178,18.0,18.25,0.25,127,116
WGANGP_PrecipFix,block30d,42,17155,45.0,53.0,8.0,5.758064516129032,6.850467289719626,1.0924027735905941,18.0,18.69999999999999,0.6999999999999886,124,107
WGANGP_PrecipFix,block30d,42,17704,44.0,54.0,10.0,5.392307692307693,7.1415094339622645,1.7492017416545718,18.0,18.0,0.0,130,106
WGANGP_PrecipFix,block30d,42,17748,44.0,49.0,5.0,5.906779661016949,6.446428571428571,0.5396489104116222,18.299999999999983,18.899999999999977,0.5999999999999943,118,112
WGANGP_PrecipFix,block30d,42,17750,48.0,48.0,0.0,5.582677165354331,5.95,0.3673228346456696,18.0,20.19999999999999,2.1999999999999886,127,120
WGANGP_PrecipFix,10pct,123,17155,45.0,45.0,0.0,5.758064516129032,4.851063829787234,0.9070006863417976,18.0,15.0,3.0,124,141
WGANGP_PrecipFix,10pct,123,17704,44.0,44.0,0.0,5.392307692307693,5.0285714285714285,0.3637362637362642,18.0,18.0,0.0,130,140
WGANGP_PrecipFix,10pct,123,17748,44.0,45.0,1.0,5.906779661016949,5.87603305785124,0.030746603165709097,18.299999999999983,18.0,0.29999999999998295,118,121
WGANGP_PrecipFix,10pct,123,17750,48.0,45.0,3.0,5.582677165354331,5.303703703703704,0.27897346165062675,18.0,18.0,0.0,127,135
WGANGP_PrecipFix,20pct,123,17155,45.0,30.0,15.0,5.758064516129032,4.870748299319728,0.8873162168093041,18.0,14.699999999999989,3.3000000000000114,124,147
WGANGP_PrecipFix,20pct,123,17704,44.0,37.0,7.0,5.392307692307693,5.138888888888889,0.2534188034188034,18.0,16.849999999999994,1.1500000000000057,130,144
WGANGP_PrecipFix,20pct,123,17748,44.0,45.0,1.0,5.906779661016949,5.880952380952381,0.02582728006456758,18.299999999999983,17.75,0.549999999999983,118,126
WGANGP_PrecipFix,20pct,123,17750,48.0,48.0,0.0,5.582677165354331,5.1931034482758625,0.3895737170784681,18.0,18.799999999999983,0.799999999999983,127,145
WGANGP_PrecipFix,block7d,123,17155,45.0,36.0,9.0,5.758064516129032,5.9421487603305785,0.18408424420154645,18.0,18.0,0.0,124,121
WGANGP_PrecipFix,block7d,123,17704,44.0,56.0,12.0,5.392307692307693,6.153846153846154,0.7615384615384615,18.0,21.0,3.0,130,117
WGANGP_PrecipFix,block7d,123,17748,44.0,56.0,12.0,5.906779661016949,6.718181818181818,0.8114021571648689,18.299999999999983,20.0,1.700000000000017,118,110
WGANGP_PrecipFix,block7d,123,17750,48.0,51.0,3.0,5.582677165354331,6.732142857142857,1.1494656917885262,18.0,28.14999999999992,10.14999999999992,127,112
WGANGP_PrecipFix,block30d,123,17155,45.0,45.0,0.0,5.758064516129032,6.427272727272728,0.6692082111436957,18.0,20.0,2.0,124,110
WGANGP_PrecipFix,block30d,123,17704,44.0,44.0,0.0,5.392307692307693,6.736363636363636,1.3440559440559436,18.0,19.64999999999999,1.6499999999999915,130,110
WGANGP_PrecipFix,block30d,123,17748,44.0,56.0,12.0,5.906779661016949,6.7272727272727275,0.8204930662557786,18.299999999999983,23.299999999999983,5.0,118,110
WGANGP_PrecipFix,block30d,123,17750,48.0,54.0,6.0,5.582677165354331,6.5,0.9173228346456694,18.0,28.099999999999966,10.099999999999966,127,114
WGANGP_PrecipFix,10pct,456,17155,45.0,45.0,0.0,5.758064516129032,5.129496402877698,0.6285681132513341,18.0,18.0,0.0,124,139
WGANGP_PrecipFix,10pct,456,17704,44.0,44.0,0.0,5.392307692307693,5.114285714285714,0.2780219780219788,18.0,18.0,0.0,130,140
WGANGP_PrecipFix,10pct,456,17748,44.0,45.0,1.0,5.906779661016949,5.386363636363637,0.5204160246533123,18.299999999999983,18.899999999999977,0.5999999999999943,118,132
WGANGP_PrecipFix,10pct,456,17750,48.0,48.0,0.0,5.582677165354331,5.303703703703704,0.27897346165062675,18.0,18.0,0.0,127,135
WGANGP_PrecipFix,20pct,456,17155,45.0,64.0,19.0,5.758064516129032,4.723684210526316,1.034380305602716,18.0,15.449999999999989,2.5500000000000114,124,152
WGANGP_PrecipFix,20pct,456,17704,44.0,44.0,0.0,5.392307692307693,5.146853146853147,0.24545454545454604,18.0,16.900000000000006,1.0999999999999943,130,143
WGANGP_PrecipFix,20pct,456,17748,44.0,45.0,1.0,5.906779661016949,5.4961832061068705,0.41059645491007846,18.299999999999983,17.5,0.799999999999983,118,131
WGANGP_PrecipFix,20pct,456,17750,48.0,48.0,0.0,5.582677165354331,4.71523178807947,0.8674453772748603,18.0,17.0,1.0,127,151
WGANGP_PrecipFix,block7d,456,17155,45.0,48.0,3.0,5.758064516129032,6.318965517241379,0.560901001112347,18.0,18.5,0.5,124,116
WGANGP_PrecipFix,block7d,456,17704,44.0,56.0,12.0,5.392307692307693,5.891666666666667,0.4993589743589739,18.0,18.049999999999997,0.04999999999999716,130,120
WGANGP_PrecipFix,block7d,456,17748,44.0,56.0,12.0,5.906779661016949,5.82051282051282,0.0862668405041287,18.299999999999983,18.399999999999977,0.09999999999999432,118,117
WGANGP_PrecipFix,block7d,456,17750,48.0,77.0,29.0,5.582677165354331,6.278260869565218,0.695583704210887,18.0,18.299999999999997,0.29999999999999716,127,115
WGANGP_PrecipFix,block30d,456,17155,45.0,53.0,8.0,5.758064516129032,6.5225225225225225,0.7644580063934905,18.0,18.5,0.5,124,111
WGANGP_PrecipFix,block30d,456,17704,44.0,54.0,10.0,5.392307692307693,7.057142857142857,1.6648351648351642,18.0,22.599999999999994,4.599999999999994,130,105
WGANGP_PrecipFix,block30d,456,17748,44.0,56.0,12.0,5.906779661016949,6.467889908256881,0.5611102472399319,18.299999999999983,19.599999999999994,1.3000000000000114,118,109
WGANGP_PrecipFix,block30d,456,17750,48.0,54.0,6.0,5.582677165354331,5.991304347826087,0.408627182471756,18.0,21.19999999999999,3.1999999999999886,127,115
