seed,scenario,a_local,a_neighbor,a_total,y_true,p_calibrated,wet_pred,y_hat_amount,is_wet_true
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.05717904070357485,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.17913275789199304,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.16583623022696373,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,7.400000090897084,0.8684231518262613,True,3.8674195736434296,True
42,10pct,1.0,1.0,1.0,0.0,0.10738245024924924,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.07440185911475952,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,5.2000002220273025,0.9062033758474465,True,6.324419009738622,True
42,10pct,1.0,0.85714287,0.9285714328289032,0.0,0.19155800384369412,False,0.0,False
42,10pct,1.0,1.0,1.0,0.7000000247731806,0.9162998296360452,True,2.711208197967361,True
42,10pct,1.0,1.0,1.0,0.40000000940635805,0.32901494321940356,True,1.1524297886620076,True
42,10pct,1.0,1.0,1.0,3.6000000514090065,0.846707763448427,True,8.235996634862786,True
42,10pct,1.0,1.0,1.0,2.0000000137835743,0.8657351586165246,True,2.848124599262543,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.8000000188127161,0.6301496011179939,True,2.0058498546019097,True
42,10pct,1.0,1.0,1.0,0.0,0.258680735590582,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,16.000000110268594,0.8959267812826509,True,2.8949945289120245,True
42,10pct,1.0,1.0,1.0,0.0,0.08948079650855874,False,0.0,False
42,10pct,1.0,1.0,1.0,0.10000000235158951,0.08672017644946116,False,0.0,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.1345715983754921,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.10194764490700789,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06633570618221428,False,0.0,False
42,10pct,1.0,1.0,1.0,26.4000005543232,0.9155735971524762,True,11.263412387923585,True
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.2898863824225348,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.13911216068702387,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06546068171481002,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.09274231526691522,False,0.0,False
42,10pct,1.0,0.85714287,0.9285714328289032,0.0,0.06759954072803617,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.20000000470317902,0.9252284191583866,True,11.064308573253284,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.40000000940635805,0.7450142118022041,True,1.9142159159231356,True
42,10pct,1.0,1.0,1.0,0.0,0.3259539164907365,True,1.5715298046383583,False
42,10pct,1.0,1.0,1.0,1.8000000257045032,0.7448183202554988,True,1.6257992510087727,True
42,10pct,1.0,1.0,1.0,0.0,0.24131296152554163,False,0.0,False
42,10pct,1.0,1.0,1.0,7.800000067055226,0.8611358028984166,True,8.396812720720536,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.9008364516391417,True,5.930661262053941,False
42,10pct,1.0,1.0,1.0,0.20000000470317902,0.35867688472317355,True,1.2833940813601297,True
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.11833991123187364,False,0.0,False
42,10pct,1.0,1.0,1.0,0.20000000470317902,0.10332961934464545,False,0.0,True
42,10pct,1.0,1.0,1.0,0.0,0.04806593829595728,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.06780958301491903,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.2088240924747169,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.07003377090871907,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.0811654862816471,False,0.0,False
42,10pct,0.6666666666666666,1.0,0.8333333333333333,0.0,0.10365239614699429,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.05477989546580414,False,0.0,False
42,10pct,1.0,1.0,1.0,0.0,0.0928456853096735,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.062046776170601024,False,0.0,False
42,10pct,0.8333333333333334,1.0,0.9166666666666667,0.0,0.3785398733075993,True,0.7889690741979966,False
42,10pct,1.0,1.0,1.0,0.0,0.6869813546817015,True,0.9874484356993039,False
